created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2024-11-05T00:40:10+00:00,1481,,,8.51,,,,,
2024-11-05T00:40:27+00:00,1482,,4.24,,,,,,
2024-11-05T00:41:48+00:00,1483,,2.8,,,,,,
2024-11-05T00:42:24+00:00,1484,,,8.79,,,,,
2024-11-05T00:44:38+00:00,1485,,,8.1,,,,,
2024-11-05T00:46:53+00:00,1486,,,8.15,,,,,
2024-11-05T00:48:12+00:00,1487,,-1.4,,,,,,
2024-11-05T00:49:07+00:00,1488,,,8.1,,,,,
2024-11-05T00:51:21+00:00,1489,,,8.68,,,,,
2024-11-05T00:52:48+00:00,1490,,0.59,,,,,,
2024-11-05T00:53:35+00:00,1491,,,8.72,,,,,
2024-11-05T00:55:49+00:00,1492,,,8.7,,,,,
2024-11-05T00:56:13+00:00,1493,,5.28,,,,,,
2024-11-05T00:58:04+00:00,1494,,,8.65,,,,,
2024-11-05T01:00:18+00:00,1495,,,8.94,,,,,
2024-11-05T01:01:07+00:00,1496,,2.01,,,,,,
2024-11-05T01:02:32+00:00,1497,,,8.6,,,,,
2024-11-05T01:04:12+00:00,1498,,19.26,,,,,,
2024-11-05T01:04:46+00:00,1499,,,8.49,,,,,
2024-11-05T01:07:00+00:00,1500,,,8.34,,,,,
2024-11-05T01:09:15+00:00,1501,,,7.76,,,,,
2024-11-05T01:11:29+00:00,1502,,,7.91,,,,,
2024-11-05T01:13:43+00:00,1503,,,8.19,,,,,
2024-11-05T01:15:57+00:00,1504,,,8.65,,,,,
2024-11-05T01:18:11+00:00,1505,,,8.55,,,,,
2024-11-05T01:20:25+00:00,1506,,,8.82,,,,,
2024-11-05T01:22:40+00:00,1507,,,8.87,,,,,
2024-11-05T01:24:54+00:00,1508,,,8.37,,,,,
2024-11-05T01:27:08+00:00,1509,,,7.82,,,,,
2024-11-05T01:29:22+00:00,1510,,,7.98,,,,,
2024-11-05T01:31:36+00:00,1511,,,8.65,,,,,
2024-11-05T01:33:50+00:00,1512,,,8.05,,,,,
2024-11-05T01:36:05+00:00,1513,,,8.32,,,,,
2024-11-05T01:38:19+00:00,1514,,,8.87,,,,,
2024-11-05T01:40:33+00:00,1515,,,8.32,,,,,
2024-11-05T01:42:47+00:00,1516,,,8.48,,,,,
2024-11-05T01:45:01+00:00,1517,,,8.01,,,,,
2024-11-05T01:47:16+00:00,1518,,,8.36,,,,,
2024-11-05T01:49:30+00:00,1519,,,8.43,,,,,
2024-11-05T01:51:44+00:00,1520,,,8.97,,,,,
2024-11-05T01:53:04+00:00,1521,,4.31,,,,,,
2024-11-05T01:53:58+00:00,1522,,,8.99,,,,,
2024-11-05T01:56:12+00:00,1523,,,8.31,,,,,
2024-11-05T01:58:27+00:00,1524,,,8.15,,,,,
2024-11-05T02:01:09+00:00,1525,,,9.88,,,,,
2024-11-05T02:03:23+00:00,1526,,,9.09,,,,,
2024-11-05T02:05:38+00:00,1527,,,8.8,,,,,
2024-11-05T02:07:52+00:00,1528,,,8.7,,,,,
2024-11-05T02:10:06+00:00,1529,,,8.56,,,,,
2024-11-05T02:12:20+00:00,1530,,,8.34,,,,,
2024-11-05T02:14:22+00:00,1531,,87.4,,,,,,
2024-11-05T02:16:49+00:00,1532,,,9.11,,,,,
2024-11-05T02:17:27+00:00,1533,,85.91,,,,,,
2024-11-05T02:19:03+00:00,1534,,,8.29,,,,,
2024-11-05T02:21:17+00:00,1535,,,8.72,,,,,
2024-11-05T02:23:31+00:00,1536,,,8.97,,,,,
2024-11-05T02:25:45+00:00,1537,,,8.55,,,,,
2024-11-05T02:27:59+00:00,1538,,,9.01,,,,,
2024-11-05T02:30:14+00:00,1539,,,8.94,,,,,
2024-11-05T02:32:28+00:00,1540,,,7.36,,,,,
2024-11-05T02:34:42+00:00,1541,,,8.53,,,,,
2024-11-05T02:36:56+00:00,1542,,,9.09,,,,,
2024-11-05T02:39:10+00:00,1543,,,8.87,,,,,
2024-11-05T02:41:25+00:00,1544,,,8.39,,,,,
2024-11-05T02:43:39+00:00,1545,,,9.32,,,,,
2024-11-05T02:45:53+00:00,1546,,,9.3,,,,,
2024-11-05T02:48:07+00:00,1547,,,8.75,,,,,
2024-11-05T02:50:21+00:00,1548,,,8.36,,,,,
2024-11-05T02:52:35+00:00,1549,,,9.13,,,,,
2024-11-05T02:54:50+00:00,1550,,,8.87,,,,,
2024-11-05T02:57:04+00:00,1551,,,8.55,,,,,
2024-11-05T02:59:18+00:00,1552,,,8.92,,,,,
2024-11-05T03:01:32+00:00,1553,,,8.36,,,,,
2024-11-05T03:03:46+00:00,1554,,,9.04,,,,,
2024-11-05T03:06:01+00:00,1555,,,9.08,,,,,
2024-11-05T03:08:15+00:00,1556,,,9.13,,,,,
2024-11-05T03:10:29+00:00,1557,,,9.11,,,,,
2024-11-05T03:12:43+00:00,1558,,,8.19,,,,,
2024-11-05T03:14:57+00:00,1559,,,9.18,,,,,
2024-11-05T03:17:11+00:00,1560,,,9.3,,,,,
2024-11-05T03:19:26+00:00,1561,,,9.42,,,,,
2024-11-05T03:21:40+00:00,1562,,,8.43,,,,,
2024-11-05T03:23:54+00:00,1563,,,9.4,,,,,
2024-11-05T03:26:08+00:00,1564,,,9.42,,,,,
2024-11-05T03:28:22+00:00,1565,,,8.27,,,,,
2024-11-05T03:30:37+00:00,1566,,,9.33,,,,,
2024-11-05T03:32:51+00:00,1567,,,9.13,,,,,
2024-11-05T03:35:05+00:00,1568,,,9.56,,,,,
2024-11-05T03:37:19+00:00,1569,,,9.52,,,,,
2024-11-05T03:39:34+00:00,1570,,,9.45,,,,,
2024-11-05T03:41:48+00:00,1571,,,9.49,,,,,
2024-11-05T03:44:02+00:00,1572,,,8.72,,,,,
2024-11-05T03:46:16+00:00,1573,,,9.44,,,,,
2024-11-05T03:48:30+00:00,1574,,,8.73,,,,,
2024-11-05T03:50:45+00:00,1575,,,9.52,,,,,
2024-11-05T03:52:59+00:00,1576,,,8.39,,,,,
2024-11-05T03:55:13+00:00,1577,,,9.13,,,,,
2024-11-05T03:57:27+00:00,1578,,,8.31,,,,,
2024-11-05T03:59:41+00:00,1579,,,8.46,,,,,
2024-11-05T04:01:55+00:00,1580,,,9.47,,,,,
2024-11-05T04:04:10+00:00,1581,,,9.3,,,,,
2024-11-05T04:06:24+00:00,1582,,,9.49,,,,,
2024-11-05T04:08:38+00:00,1583,,,9.06,,,,,
2024-11-05T04:10:52+00:00,1584,,,8.68,,,,,
2024-11-05T04:13:06+00:00,1585,,,9.09,,,,,
2024-11-05T04:15:21+00:00,1586,,,9.56,,,,,
2024-11-05T04:17:35+00:00,1587,,,9.56,,,,,
2024-11-05T04:19:49+00:00,1588,,,9.54,,,,,
2024-11-05T04:22:03+00:00,1589,,,9.45,,,,,
2024-11-05T04:24:17+00:00,1590,,,8.73,,,,,
2024-11-05T04:26:31+00:00,1591,,,8.85,,,,,
2024-11-05T04:28:46+00:00,1592,,,8.65,,,,,
2024-11-05T04:31:00+00:00,1593,,,8.73,,,,,
2024-11-05T04:33:14+00:00,1594,,,9.3,,,,,
2024-11-05T04:35:28+00:00,1595,,,9.09,,,,,
2024-11-05T04:39:54+00:00,1596,,,9.76,,,,,
2024-11-05T04:42:08+00:00,1597,,,9.08,,,,,
2024-11-05T04:44:23+00:00,1598,,,8.82,,,,,
2024-11-05T04:46:37+00:00,1599,,,9.63,,,,,
2024-11-05T04:48:51+00:00,1600,,,8.96,,,,,
2024-11-05T04:51:05+00:00,1601,,,8.55,,,,,
2024-11-05T04:53:19+00:00,1602,,,8.43,,,,,
2024-11-05T04:55:34+00:00,1603,,,9.52,,,,,
2024-11-05T04:57:48+00:00,1604,,,9.16,,,,,
2024-11-05T05:00:02+00:00,1605,,,9.44,,,,,
2024-11-05T05:02:16+00:00,1606,,,9.23,,,,,
2024-11-05T05:04:30+00:00,1607,,,9.15,,,,,
2024-11-05T05:06:44+00:00,1608,,,8.72,,,,,
2024-11-05T05:08:59+00:00,1609,,,8.77,,,,,
2024-11-05T05:11:13+00:00,1610,,,10.09,,,,,
2024-11-05T05:13:27+00:00,1611,,,9.4,,,,,
2024-11-05T05:15:41+00:00,1612,,,9.13,,,,,
2024-11-05T05:17:55+00:00,1613,,,9.4,,,,,
2024-11-05T05:20:10+00:00,1614,,,9.95,,,,,
2024-11-05T05:22:24+00:00,1615,,,9.69,,,,,
2024-11-05T05:24:38+00:00,1616,,,9.51,,,,,
2024-11-05T05:26:52+00:00,1617,,,9.15,,,,,
2024-11-05T05:29:06+00:00,1618,,,9.71,,,,,
2024-11-05T05:31:21+00:00,1619,,,9.56,,,,,
2024-11-05T05:33:35+00:00,1620,,,9.3,,,,,
2024-11-05T05:35:49+00:00,1621,,,9.33,,,,,
2024-11-05T05:38:03+00:00,1622,,,9.03,,,,,
2024-11-05T05:40:17+00:00,1623,,,9.57,,,,,
2024-11-05T05:43:23+00:00,1624,,,9.71,,,,,
2024-11-05T05:45:38+00:00,1625,,,9.69,,,,,
2024-11-05T05:47:52+00:00,1626,,,8.63,,,,,
2024-11-05T05:50:06+00:00,1627,,,8.67,,,,,
2024-11-05T05:52:20+00:00,1628,,,9.45,,,,,
2024-11-05T05:54:34+00:00,1629,,,9.78,,,,,
2024-11-05T05:56:48+00:00,1630,,,8.77,,,,,
2024-11-05T05:59:46+00:00,1631,,,9.63,,,,,
2024-11-05T06:02:01+00:00,1632,,,9.18,,,,,
2024-11-05T06:04:15+00:00,1633,,,9.49,,,,,
2024-11-05T06:06:29+00:00,1634,,,9.87,,,,,
2024-11-05T06:08:43+00:00,1635,,,9.42,,,,,
2024-11-05T06:10:57+00:00,1636,,,8.44,,,,,
2024-11-05T06:13:11+00:00,1637,,,9.76,,,,,
2024-11-05T06:15:26+00:00,1638,,,9.51,,,,,
2024-11-05T06:17:40+00:00,1639,,,9.45,,,,,
2024-11-05T06:19:54+00:00,1640,,,9.66,,,,,
2024-11-05T06:22:52+00:00,1641,,,10.5,,,,,
2024-11-05T06:25:06+00:00,1642,,,9.47,,,,,
2024-11-05T06:27:20+00:00,1643,,,9.61,,,,,
2024-11-05T06:29:35+00:00,1644,,,9.21,,,,,
2024-11-05T06:31:49+00:00,1645,,,8.92,,,,,
2024-11-05T06:34:03+00:00,1646,,,9.49,,,,,
2024-11-05T06:36:20+00:00,1647,,,9.63,,,,,
2024-11-05T06:38:34+00:00,1648,,,8.61,,,,,
2024-11-05T06:40:48+00:00,1649,,,9.76,,,,,
2024-11-05T06:43:02+00:00,1650,,,9.52,,,,,
2024-11-05T06:45:16+00:00,1651,,,9.75,,,,,
2024-11-05T06:47:31+00:00,1652,,,9.11,,,,,
2024-11-05T06:49:45+00:00,1653,,,9.4,,,,,
2024-11-05T06:51:59+00:00,1654,,,9.61,,,,,
2024-11-05T06:54:57+00:00,1655,,,10.65,,,,,
2024-11-05T06:57:11+00:00,1656,,,8.94,,,,,
2024-11-05T06:59:25+00:00,1657,,,8.84,,,,,
2024-11-05T07:01:39+00:00,1658,,,9.45,,,,,
2024-11-05T07:03:54+00:00,1659,,,8.97,,,,,
2024-11-05T07:06:08+00:00,1660,,,9.37,,,,,
2024-11-05T07:08:22+00:00,1661,,,9.66,,,,,
2024-11-05T07:10:36+00:00,1662,,,8.67,,,,,
2024-11-05T07:12:50+00:00,1663,,,9.92,,,,,
2024-11-05T07:15:04+00:00,1664,,,8.72,,,,,
2024-11-05T07:17:18+00:00,1665,,,8.61,,,,,
2024-11-05T07:19:32+00:00,1666,,,9.61,,,,,
2024-11-05T07:21:47+00:00,1667,,,9.42,,,,,
2024-11-05T07:24:01+00:00,1668,,,8.96,,,,,
2024-11-05T07:26:15+00:00,1669,,,9.21,,,,,
2024-11-05T07:28:29+00:00,1670,,,9.06,,,,,
2024-11-05T07:30:43+00:00,1671,,,9.85,,,,,
2024-11-05T07:32:57+00:00,1672,,,8.85,,,,,
2024-11-05T07:35:12+00:00,1673,,,9.75,,,,,
2024-11-05T07:37:26+00:00,1674,,,9.06,,,,,
2024-11-05T07:39:40+00:00,1675,,,8.72,,,,,
2024-11-05T07:41:54+00:00,1676,,,9.4,,,,,
2024-11-05T07:44:06+00:00,1677,,3.62,,,,,,
2024-11-05T07:46:23+00:00,1678,,,8.89,,,,,
2024-11-05T07:48:37+00:00,1679,,,8.49,,,,,
2024-11-05T07:50:51+00:00,1680,,,9.47,,,,,
2024-11-05T07:53:05+00:00,1681,,,9.47,,,,,
2024-11-05T07:55:19+00:00,1682,,,8.58,,,,,
2024-11-05T07:57:33+00:00,1683,,,8.58,,,,,
2024-11-05T07:59:48+00:00,1684,,,9.03,,,,,
2024-11-05T08:02:02+00:00,1685,,,9.47,,,,,
2024-11-05T08:04:16+00:00,1686,,,9.32,,,,,
2024-11-05T08:05:01+00:00,1687,,-4.97,,,,,,
2024-11-05T08:06:30+00:00,1688,,,9.49,,,,,
2024-11-05T08:08:44+00:00,1689,,,8.94,,,,,
2024-11-05T08:10:58+00:00,1690,,,9.52,,,,,
2024-11-05T08:13:13+00:00,1691,,,8.63,,,,,
2024-11-05T08:15:27+00:00,1692,,,9.42,,,,,
2024-11-05T08:17:41+00:00,1693,,,9.44,,,,,
2024-11-05T08:19:55+00:00,1694,,,8.49,,,,,
2024-11-05T08:22:09+00:00,1695,,,9.28,,,,,
2024-11-05T08:24:25+00:00,1696,,,8.82,,,,,
2024-11-05T08:26:39+00:00,1697,,,9.51,,,,,
2024-11-05T08:28:53+00:00,1698,,,9.23,,,,,
2024-11-05T08:31:07+00:00,1699,,,8.32,,,,,
2024-11-05T08:33:21+00:00,1700,,,9.23,,,,,
2024-11-05T08:35:36+00:00,1701,,,8.37,,,,,
2024-11-05T08:37:50+00:00,1702,,,8.87,,,,,
2024-11-05T08:39:12+00:00,1703,,7.51,,,,,,
2024-11-05T08:40:04+00:00,1704,,,8.34,,,,,
2024-11-05T08:42:18+00:00,1705,,,9.01,,,,,
2024-11-05T08:42:47+00:00,1706,,-18.83,,,,,,
2024-11-05T08:44:32+00:00,1707,,,8.49,,,,,
2024-11-05T08:45:57+00:00,1708,,6.13,,,,,,
2024-11-05T08:46:46+00:00,1709,,,8.07,,,,,
2024-11-05T08:49:01+00:00,1710,,,7.91,,,,,
2024-11-05T08:51:15+00:00,1711,,,8.32,,,,,
2024-11-05T08:53:29+00:00,1712,,,8,,,,,
2024-11-05T08:54:40+00:00,1713,,-10.85,,,,,,
2024-11-05T08:55:44+00:00,1714,,,8.55,,,,,
2024-11-05T08:57:58+00:00,1715,,,8.6,,,,,
2024-11-05T09:00:13+00:00,1716,,,8.08,,,,,
2024-11-05T09:02:27+00:00,1717,,,7.77,,,,,
2024-11-05T09:04:41+00:00,1718,,,8.8,,,,,
2024-11-05T09:06:56+00:00,1719,,,7.72,,,,,
2024-11-05T09:09:10+00:00,1720,,,8.17,,,,,
2024-11-05T09:11:24+00:00,1721,,,8.19,,,,,
2024-11-05T09:13:38+00:00,1722,,,8.13,,,,,
2024-11-05T09:15:52+00:00,1723,,,7.76,,,,,
2024-11-05T09:18:07+00:00,1724,,,8.12,,,,,
2024-11-05T09:20:21+00:00,1725,,,8.68,,,,,
2024-11-05T09:22:35+00:00,1726,,,7.76,,,,,
2024-11-05T09:24:49+00:00,1727,,,8.07,,,,,
2024-11-05T09:27:03+00:00,1728,,,8.87,,,,,
2024-11-05T09:29:18+00:00,1729,,,8.8,,,,,
2024-11-05T09:31:32+00:00,1730,,,8.85,,,,,
2024-11-05T09:33:46+00:00,1731,,,8.46,,,,,
2024-11-05T09:36:00+00:00,1732,,,7.62,,,,,
2024-11-05T09:38:14+00:00,1733,,,7.77,,,,,
2024-11-05T09:40:28+00:00,1734,,,7.16,,,,,
2024-11-05T09:42:43+00:00,1735,,,5.87,,,,,
2024-11-05T09:44:57+00:00,1736,,,6.52,,,,,
2024-11-05T09:47:13+00:00,1737,,,10.04,,,,,
2024-11-05T09:49:27+00:00,1738,,,8.7,,,,,
2024-11-05T09:51:41+00:00,1739,,,9.73,,,,,
2024-11-05T09:53:55+00:00,1740,,,11.19,,,,,
2024-11-05T09:56:09+00:00,1741,,,10.57,,,,,
2024-11-05T09:58:24+00:00,1742,,,9.61,,,,,
2024-11-05T10:00:38+00:00,1743,,,11.65,,,,,
2024-11-05T10:02:52+00:00,1744,,,10.89,,,,,
2024-11-05T10:05:06+00:00,1745,,,11.19,,,,,
2024-11-05T10:07:20+00:00,1746,,,10.43,,,,,
2024-11-05T10:09:34+00:00,1747,,,10.4,,,,,
2024-11-05T10:11:49+00:00,1748,,,10.91,,,,,
2024-11-05T10:14:03+00:00,1749,,,6.97,,,,,
2024-11-05T10:16:17+00:00,1750,,,9.71,,,,,
2024-11-05T10:18:31+00:00,1751,,,6.68,,,,,
2024-11-05T10:20:45+00:00,1752,,,7.29,,,,,
2024-11-05T10:22:59+00:00,1753,,,6.45,,,,,
2024-11-05T10:25:14+00:00,1754,,,6.93,,,,,
2024-11-05T10:27:28+00:00,1755,,,6.11,,,,,
2024-11-05T10:29:42+00:00,1756,,,7,,,,,
2024-11-05T10:31:56+00:00,1757,,,7.58,,,,,
2024-11-05T10:34:10+00:00,1758,,,7.64,,,,,
2024-11-05T10:36:24+00:00,1759,,,7.64,,,,,
2024-11-05T10:38:39+00:00,1760,,,7.7,,,,,
2024-11-05T10:40:53+00:00,1761,,,7.29,,,,,
2024-11-05T10:43:07+00:00,1762,,,7.69,,,,,
2024-11-05T10:45:21+00:00,1763,,,7.24,,,,,
2024-11-05T10:47:35+00:00,1764,,,7.62,,,,,
2024-11-05T10:49:50+00:00,1765,,,7.19,,,,,
2024-11-05T10:52:04+00:00,1766,,,7.77,,,,,
2024-11-05T10:54:18+00:00,1767,,,7.77,,,,,
2024-11-05T10:56:32+00:00,1768,,,7.86,,,,,
2024-11-05T10:58:46+00:00,1769,,,7.77,,,,,
2024-11-05T11:01:01+00:00,1770,,,7.22,,,,,
2024-11-05T11:03:15+00:00,1771,,,7.69,,,,,
2024-11-05T11:05:29+00:00,1772,,,7.79,,,,,
2024-11-05T11:07:43+00:00,1773,,,7.34,,,,,
2024-11-05T11:09:57+00:00,1774,,,7.79,,,,,
2024-11-05T11:12:11+00:00,1775,,,7.81,,,,,
2024-11-05T11:13:35+00:00,1776,,-5.31,,,,,,
2024-11-05T11:14:25+00:00,1777,,,7.16,,,,,
2024-11-05T11:16:40+00:00,1778,,,7.64,,,,,
2024-11-05T11:18:54+00:00,1779,,,7.72,,,,,
2024-11-05T11:19:28+00:00,1780,,3,,,,,,
2024-11-05T11:20:52+00:00,1781,,-2.76,,,,,,
2024-11-05T11:21:08+00:00,1782,,,7.76,,,,,
2024-11-05T11:23:22+00:00,1783,,,7.6,,,,,
2024-11-05T11:23:51+00:00,1784,,5.92,,,,,,
2024-11-05T11:25:36+00:00,1785,,,7.6,,,,,
2024-11-05T11:27:51+00:00,1786,,,7.65,,,,,
2024-11-05T11:30:05+00:00,1787,,,7.21,,,,,
2024-11-05T11:31:36+00:00,1788,,6.23,,,,,,
2024-11-05T11:32:19+00:00,1789,,,7.64,,,,,
2024-11-05T11:34:33+00:00,1790,,,7.24,,,,,
2024-11-05T11:35:39+00:00,1791,,6.28,,,,,,
2024-11-05T11:36:49+00:00,1792,,,7.1,,,,,
2024-11-05T11:39:03+00:00,1793,,,7.29,,,,,
2024-11-05T11:39:46+00:00,1794,,-0.99,,,,,,
2024-11-05T11:41:17+00:00,1795,,,7.17,,,,,
2024-11-05T11:42:52+00:00,1796,,14.8,,,,,,
2024-11-05T11:43:31+00:00,1797,,,7.09,,,,,
2024-11-05T11:45:45+00:00,1798,,,6.69,,,,,
2024-11-05T11:47:13+00:00,1799,,-3.2,,,,,,
2024-11-05T11:47:59+00:00,1800,,,7.19,,,,,
2024-11-05T11:50:14+00:00,1801,,,7.21,,,,,
2024-11-05T11:52:28+00:00,1802,,,6.69,,,,,
2024-11-05T11:54:42+00:00,1803,,,7.07,,,,,
2024-11-05T11:55:42+00:00,1804,,101.65,,,,,,
2024-11-05T11:56:56+00:00,1805,,,6.47,,,,,
2024-11-05T11:59:10+00:00,1806,,,7.24,,,,,
2024-11-05T12:00:30+00:00,1807,,4.39,,,,,,
2024-11-05T12:01:24+00:00,1808,,,7.52,,,,,
2024-11-05T12:03:41+00:00,1809,,5.87,,,,,,
2024-11-05T12:05:53+00:00,1810,,,8.19,,,,,
2024-11-05T12:06:55+00:00,1811,,-2.33,,,,,,
2024-11-05T12:08:07+00:00,1812,,,8.34,,,,,
2024-11-05T12:10:07+00:00,1813,,6.57,,,,,,
2024-11-05T12:11:24+00:00,1814,,-6.79,,,,,,
2024-11-05T12:12:35+00:00,1815,,,8.89,,,,,
2024-11-05T12:14:50+00:00,1816,,,9.11,,,,,
2024-11-05T12:16:38+00:00,1817,,3.21,,,,,,
2024-11-05T12:17:04+00:00,1818,,,9.69,,,,,
2024-11-05T12:17:55+00:00,1819,,4.32,,,,,,
2024-11-05T12:20:10+00:00,1820,,,11.25,,,,,
2024-11-05T12:21:06+00:00,1821,,11.06,,,,,,
2024-11-05T12:22:26+00:00,1822,,,10.21,,,,,
2024-11-05T12:24:41+00:00,1823,,,10.81,,,,,
2024-11-05T12:25:10+00:00,1824,,162.05,,,,,,
2024-11-05T12:26:26+00:00,1825,,-7.25,,,,,,
2024-11-05T12:26:55+00:00,1826,,,10.91,,,,,
2024-11-05T12:29:09+00:00,1827,,,10.53,,,,,
2024-11-05T12:30:02+00:00,1828,,5.8,,,,,,
2024-11-05T12:32:06+00:00,1829,,,12.68,,,,,
2024-11-05T12:33:09+00:00,1830,,6.57,,,,,,
2024-11-05T12:34:20+00:00,1831,,,11.87,,,,,
2024-11-05T12:36:34+00:00,1832,,,10.84,,,,,
2024-11-05T12:37:34+00:00,1833,,-3.87,,,,,,
2024-11-05T12:38:49+00:00,1834,,,11.01,,,,,
2024-11-05T12:40:13+00:00,1835,,-1.4,,,,,,
2024-11-05T12:41:03+00:00,1836,,,11.34,,,,,
2024-11-05T12:43:13+00:00,1837,,5.61,,,,,,
2024-11-05T12:45:31+00:00,1838,,,13.42,,,,,
2024-11-05T12:47:45+00:00,1839,,,12.35,,,,,
2024-11-05T12:48:03+00:00,1840,,-2.6,,,,,,
2024-11-05T12:49:59+00:00,1841,,,13.24,,,,,
2024-11-05T12:52:14+00:00,1842,,,10.59,,,,,
2024-11-05T12:54:28+00:00,1843,,,13.21,,,,,
2024-11-05T12:56:42+00:00,1844,,,15.95,,,,,
2024-11-05T12:58:56+00:00,1845,,,14.48,,,,,
2024-11-05T13:01:10+00:00,1846,,,15.18,,,,,
2024-11-05T13:03:26+00:00,1847,,,14.32,,,,,
2024-11-05T13:05:40+00:00,1848,,,14.63,,,,,
2024-11-05T13:06:27+00:00,1849,,6.09,,,,,,
2024-11-05T13:07:55+00:00,1850,,,14.98,,,,,
2024-11-05T13:09:36+00:00,1851,,15.44,,,,,,
2024-11-05T13:10:09+00:00,1852,,,16.3,,,,,
2024-11-05T13:12:23+00:00,1853,,,15.8,,,,,
2024-11-05T13:14:37+00:00,1854,,,14.6,,,,,
2024-11-05T13:16:51+00:00,1855,,,15.85,,,,,
2024-11-05T13:19:01+00:00,1856,,10.88,,,,,,
2024-11-05T13:21:20+00:00,1857,,,16.64,,,,,
2024-11-05T13:22:42+00:00,1858,,0.81,,,,,,
2024-11-05T13:23:34+00:00,1859,,,17.29,,,,,
2024-11-05T13:25:48+00:00,1860,,,14,,,,,
2024-11-05T13:28:00+00:00,1861,,17.26,,,,,,
2024-11-05T13:30:16+00:00,1862,,,19.4,,,,,
2024-11-05T13:31:07+00:00,1863,,94.67,,,,,,
2024-11-05T13:32:31+00:00,1864,,,21.15,,,,,
2024-11-05T13:34:45+00:00,1865,,,21.15,,,,,
2024-11-05T13:36:59+00:00,1866,,,20.91,,,,,
2024-11-05T13:37:54+00:00,1867,,5.75,,,,,,
2024-11-05T13:39:13+00:00,1868,,,20.48,,,,,
2024-11-05T13:41:00+00:00,1869,,6.16,,,,,,
2024-11-05T13:41:27+00:00,1870,,,16.9,,,,,
2024-11-05T13:44:06+00:00,1871,,-3.39,,,,,,
2024-11-05T13:46:30+00:00,1872,,,22.73,,,,,
2024-11-05T13:47:15+00:00,1873,,9.62,,,,,,
2024-11-05T13:48:45+00:00,1874,,,20.74,,,,,
2024-11-05T13:50:23+00:00,1875,,17.41,,,,,,
2024-11-05T13:50:59+00:00,1876,,,22.44,,,,,
2024-11-05T13:53:13+00:00,1877,,,24.08,,,,,
2024-11-05T13:55:27+00:00,1878,,,25.59,,,,,
2024-11-05T13:57:41+00:00,1879,,,24.92,,,,,
2024-11-05T13:59:55+00:00,1880,,,23.57,,,,,
2024-11-05T14:00:38+00:00,1881,,8.44,,,,,,
2024-11-05T14:02:10+00:00,1882,,,24.39,,,,,
2024-11-05T14:03:43+00:00,1883,,87.28,,,,,,
2024-11-05T14:04:24+00:00,1884,,,23.5,,,,,
2024-11-05T14:06:38+00:00,1885,,,25.52,,,,,
2024-11-05T14:08:09+00:00,1886,,9.62,,,,,,
2024-11-05T14:08:52+00:00,1887,,,26.14,,,,,
2024-11-05T14:11:06+00:00,1888,,,25.52,,,,,
2024-11-05T14:13:20+00:00,1889,,,27.03,,,,,
2024-11-05T14:15:33+00:00,1890,,11.24,,,,,,
2024-11-05T14:17:49+00:00,1891,,,25.97,,,,,
2024-11-05T14:20:03+00:00,1892,,,24.39,,,,,
2024-11-05T14:22:17+00:00,1893,,,26.84,,,,,
2024-11-05T14:23:26+00:00,1894,,8.37,,,,,,
2024-11-05T14:24:31+00:00,1895,,,26.66,,,,,
2024-11-05T14:26:27+00:00,1896,,9.49,,,,,,
2024-11-05T14:26:46+00:00,1897,,,30.17,,,,,
2024-11-05T14:29:00+00:00,1898,,,31.32,,,,,
2024-11-05T14:30:26+00:00,1899,,87.72,,,,,,
2024-11-05T14:31:14+00:00,1900,,,29.61,,,,,
2024-11-05T14:31:44+00:00,1901,,12.01,,,,,,
2024-11-05T14:33:28+00:00,1902,,,30,,,,,
2024-11-05T14:34:53+00:00,1903,,-5.86,,,,,,
2024-11-05T14:35:42+00:00,1904,,,28.34,,,,,
2024-11-05T14:37:56+00:00,1905,,,29.01,,,,,
2024-11-05T14:40:11+00:00,1906,,,29.31,,,,,
2024-11-05T14:41:31+00:00,1907,,9.28,,,,,,
2024-11-05T14:42:25+00:00,1908,,,29.98,,,,,
2024-11-05T14:43:31+00:00,1909,,13.88,,,,,,
2024-11-05T14:44:39+00:00,1910,,,26.59,,,,,
2024-11-05T14:46:53+00:00,1911,,,31.73,,,,,
2024-11-05T14:47:57+00:00,1912,,10.41,,,,,,
2024-11-05T14:49:07+00:00,1913,,,31.82,,,,,
2024-11-05T14:51:01+00:00,1914,,15.35,,,,,,
2024-11-05T14:51:21+00:00,1915,,,32.9,,,,,
2024-11-05T14:53:36+00:00,1916,,,30.05,,,,,
2024-11-05T14:54:07+00:00,1917,,10.46,,,,,,
2024-11-05T14:55:50+00:00,1918,,,31.61,,,,,
2024-11-05T14:57:16+00:00,1919,,2.64,,,,,,
2024-11-05T14:58:04+00:00,1920,,,33.86,,,,,
2024-11-05T14:58:31+00:00,1921,,-1.64,,,,,,
2024-11-05T15:00:18+00:00,1922,,,32.13,,,,,
2024-11-05T15:01:37+00:00,1923,,12.75,,,,,,
2024-11-05T15:02:32+00:00,1924,,,32.62,,,,,
2024-11-05T15:04:47+00:00,1925,,,32.78,,,,,
2024-11-05T15:06:09+00:00,1926,,15.68,,,,,,
2024-11-05T15:07:01+00:00,1927,,,34.08,,,,,
2024-11-05T15:08:49+00:00,1928,,15.51,,,,,,
2024-11-05T15:09:15+00:00,1929,,,32.35,,,,,
2024-11-05T15:10:06+00:00,1930,,85.34,,,,,,
