created_at,entry_id,combined_field
2024-11-03 19:41:37+00:00,529.0,10.169999999999998
2024-11-03 19:43:37+00:00,530.0,10.18
2024-11-03 19:46:05+00:00,531.0,10.526
2024-11-03 19:48:19+00:00,532.0,10.294
2024-11-03 19:50:33+00:00,533.0,12.94
2024-11-03 19:52:48+00:00,534.0,12.806
2024-11-03 19:55:02+00:00,535.0,12.478
2024-11-03 19:57:16+00:00,536.0,12.438
2024-11-03 19:59:30+00:00,537.0,12.138
2024-11-03 20:01:44+00:00,538.0,11.86
2024-11-03 20:03:59+00:00,539.0,11.398
2024-11-03 20:06:17+00:00,540.0,10.834
2024-11-03 20:08:27+00:00,541.0,10.614
2024-11-03 20:10:41+00:00,542.0,10.632
2024-11-03 20:12:55+00:00,543.0,10.542
2024-11-03 20:15:09+00:00,544.0,10.208
2024-11-03 20:17:23+00:00,545.0,10.308
2024-11-03 20:19:38+00:00,546.0,10.28
2024-11-03 20:21:52+00:00,547.0,10.53
2024-11-03 20:24:06+00:00,548.0,10.43
2024-11-03 20:26:20+00:00,549.0,10.91
2024-11-03 20:28:34+00:00,550.0,10.508
2024-11-03 20:30:49+00:00,551.0,10.46
2024-11-03 20:33:03+00:00,552.0,10.1
2024-11-03 20:35:17+00:00,553.0,9.86
2024-11-03 20:37:31+00:00,554.0,9.566
2024-11-03 20:39:45+00:00,555.0,9.876
2024-11-03 20:41:59+00:00,556.0,9.502
2024-11-03 20:44:14+00:00,557.0,9.314
2024-11-03 20:46:28+00:00,558.0,9.16
2024-11-03 20:48:42+00:00,559.0,8.844
2024-11-03 20:50:56+00:00,560.0,8.596
2024-11-03 20:53:10+00:00,561.0,8.379999999999999
2024-11-03 20:55:24+00:00,562.0,8.2
2024-11-03 20:57:39+00:00,563.0,7.946
2024-11-03 20:59:53+00:00,564.0,7.76
2024-11-03 21:02:07+00:00,565.0,7.544
2024-11-03 21:04:21+00:00,566.0,7.516
2024-11-03 21:06:35+00:00,567.0,7.495999999999999
2024-11-03 21:08:49+00:00,568.0,7.479999999999999
2024-11-03 21:11:04+00:00,569.0,7.492
2024-11-03 21:13:18+00:00,570.0,7.44
2024-11-03 21:15:32+00:00,571.0,7.266
2024-11-03 21:17:46+00:00,572.0,7.064
2024-11-03 21:20:00+00:00,573.0,6.946
2024-11-03 21:22:14+00:00,574.0,6.852000000000001
2024-11-03 21:24:29+00:00,575.0,6.846000000000001
2024-11-03 21:26:43+00:00,576.0,6.942
2024-11-03 21:28:57+00:00,577.0,7.008
2024-11-03 21:31:11+00:00,578.0,6.984
2024-11-03 21:33:25+00:00,579.0,6.998
2024-11-03 21:35:40+00:00,580.0,7.016
2024-11-03 21:37:54+00:00,581.0,6.936
2024-11-03 21:40:08+00:00,582.0,6.948
2024-11-03 21:42:22+00:00,583.0,6.946000000000001
2024-11-03 21:44:36+00:00,584.0,6.845999999999999
2024-11-03 21:46:50+00:00,585.0,6.8420000000000005
2024-11-03 21:49:05+00:00,586.0,6.816
2024-11-03 21:51:19+00:00,587.0,6.8
2024-11-03 21:53:33+00:00,588.0,6.824
2024-11-03 21:55:47+00:00,589.0,6.914
2024-11-03 21:58:01+00:00,590.0,6.814
2024-11-03 22:00:15+00:00,591.2,6.83
2024-11-03 22:02:30+00:00,593.0,7.125
2024-11-03 22:04:44+00:00,594.1666666666666,7.126666666666668
2024-11-03 22:06:58+00:00,595.8571428571429,6.118571428571428
2024-11-03 22:07:23+00:00,595.8571428571429,6.118571428571428
2024-11-03 22:09:12+00:00,597.0,5.187142857142858
2024-11-03 22:10:27+00:00,597.5,4.896666666666667
2024-11-03 22:11:26+00:00,598.0,5.2
2024-11-03 22:13:34+00:00,600.0,3.974285714285714
2024-11-03 22:15:55+00:00,602.0,3.97
2024-11-03 22:16:42+00:00,602.5,3.481666666666667
2024-11-03 22:18:09+00:00,603.5,3.4775
2024-11-03 22:19:49+00:00,604.0,3.974285714285714
2024-11-03 22:20:23+00:00,604.5,4.365
2024-11-03 22:22:37+00:00,606.5,8.265
2024-11-03 22:22:57+00:00,606.5,8.265
2024-11-03 22:24:51+00:00,608.0,8.467142857142857
2024-11-03 22:25:58+00:00,608.5,8.72
2024-11-03 22:27:05+00:00,609.0,8.55
2024-11-03 22:29:12+00:00,610.5,9.99
2024-11-03 22:31:34+00:00,612.0,5.766
2024-11-03 22:33:48+00:00,613.0,5.876
2024-11-03 22:36:02+00:00,614.5,6.148333333333333
2024-11-03 22:38:16+00:00,615.5,6.155
2024-11-03 22:38:59+00:00,616.0,5.982
2024-11-03 22:40:31+00:00,616.5,6.163333333333334
2024-11-03 22:42:45+00:00,617.5,6.215000000000001
2024-11-03 22:44:59+00:00,619.0,7.390000000000001
2024-11-03 22:47:13+00:00,620.0,7.374
2024-11-03 22:49:27+00:00,621.5,6.713333333333334
2024-11-03 22:51:41+00:00,622.5,6.801666666666667
2024-11-03 22:53:56+00:00,623.5,6.758333333333333
2024-11-03 22:54:12+00:00,623.5,6.758333333333333
2024-11-03 22:56:10+00:00,624.5,6.831666666666667
2024-11-03 22:58:24+00:00,625.5,6.856666666666666
2024-11-03 23:00:38+00:00,627.5,6.308333333333334
2024-11-03 23:02:52+00:00,628.5,6.235
2024-11-03 23:03:41+00:00,629.0,6.0200000000000005
2024-11-03 23:05:06+00:00,629.5,6.283333333333332
2024-11-03 23:07:21+00:00,630.5,6.278333333333333
2024-11-03 23:09:35+00:00,632.0,7.552000000000001
2024-11-03 23:11:49+00:00,633.0,7.548
2024-11-03 23:14:03+00:00,634.0,7.564
2024-11-03 23:16:17+00:00,635.0,7.548
2024-11-03 23:18:31+00:00,636.0,7.564
2024-11-03 23:20:46+00:00,637.0,7.532000000000001
2024-11-03 23:23:00+00:00,638.0,7.436
2024-11-03 23:25:14+00:00,639.0,7.432
2024-11-03 23:27:28+00:00,640.0,7.37
2024-11-03 23:29:42+00:00,641.0,7.367999999999999
2024-11-03 23:31:57+00:00,642.0,7.304
2024-11-03 23:34:11+00:00,643.0,7.382
2024-11-03 23:36:25+00:00,644.0,7.372
2024-11-03 23:38:39+00:00,645.0,7.372
2024-11-03 23:40:53+00:00,646.0,7.295999999999999
2024-11-03 23:43:07+00:00,647.0,7.278
2024-11-03 23:45:22+00:00,648.0,7.286
2024-11-03 23:47:36+00:00,649.0,7.392
2024-11-03 23:49:50+00:00,650.0,7.494
2024-11-03 23:52:04+00:00,651.0,7.576
2024-11-03 23:54:18+00:00,652.0,7.672
2024-11-03 23:56:32+00:00,653.0,7.764
2024-11-03 23:58:47+00:00,654.0,7.862
2024-11-04 00:01:01+00:00,655.0,7.890000000000001
2024-11-04 00:03:15+00:00,656.0,7.996
2024-11-04 00:05:29+00:00,657.0,8.086
2024-11-04 00:07:43+00:00,658.0,7.994
2024-11-04 00:09:57+00:00,659.0,7.979999999999999
2024-11-04 00:12:12+00:00,660.0,8.028
2024-11-04 00:14:26+00:00,661.0,7.926
2024-11-04 00:16:40+00:00,662.0,7.737999999999999
2024-11-04 00:18:54+00:00,663.0,7.768000000000001
2024-11-04 00:21:08+00:00,664.0,7.787999999999999
2024-11-04 00:23:22+00:00,665.0,7.802
2024-11-04 00:25:37+00:00,666.0,7.904000000000001
2024-11-04 00:27:51+00:00,667.0,8.126
2024-11-04 00:30:05+00:00,668.0,8.124
2024-11-04 00:32:19+00:00,669.0,8.048
2024-11-04 00:34:33+00:00,670.0,8.038
2024-11-04 00:36:47+00:00,671.0,8.038
2024-11-04 00:39:02+00:00,672.0,7.984
2024-11-04 00:41:16+00:00,673.0,8.008
2024-11-04 00:43:30+00:00,674.0,8.036
2024-11-04 00:45:44+00:00,675.0,8.1
2024-11-04 00:47:59+00:00,676.0,8.142
2024-11-04 00:50:14+00:00,677.0,8.138
2024-11-04 00:52:28+00:00,678.0,8.284
2024-11-04 00:54:42+00:00,679.0,8.366
2024-11-04 00:56:56+00:00,680.0,8.266
2024-11-04 00:59:10+00:00,681.0,8.132000000000001
2024-11-04 01:01:26+00:00,682.0,8.238
2024-11-04 01:03:39+00:00,683.0,8.118
2024-11-04 01:05:53+00:00,684.0,8.190000000000001
2024-11-04 01:08:07+00:00,685.0,8.314000000000002
2024-11-04 01:10:21+00:00,686.0,8.458000000000002
2024-11-04 01:12:35+00:00,687.0,8.458
2024-11-04 01:14:50+00:00,688.0,8.61
2024-11-04 01:17:04+00:00,689.0,8.552
2024-11-04 01:19:18+00:00,690.0,8.378000000000002
2024-11-04 01:21:32+00:00,691.0,8.3
2024-11-04 01:23:47+00:00,692.0,8.238
2024-11-04 01:26:01+00:00,693.0,8.193999999999999
2024-11-04 01:28:15+00:00,694.0,8.180000000000001
2024-11-04 01:30:29+00:00,695.0,8.367999999999999
2024-11-04 01:32:43+00:00,696.0,8.524
2024-11-04 01:34:57+00:00,697.0,8.652000000000001
2024-11-04 01:37:12+00:00,698.0,8.724
2024-11-04 01:39:26+00:00,699.0,8.748000000000001
2024-11-04 01:41:40+00:00,700.0,8.676
2024-11-04 01:43:54+00:00,701.0,8.628
2024-11-04 01:46:08+00:00,702.0,8.514
2024-11-04 01:48:23+00:00,703.0,8.3
2024-11-04 01:50:37+00:00,704.0,8.396
2024-11-04 01:52:51+00:00,705.0,8.424
2024-11-04 01:55:05+00:00,706.0,8.437999999999999
2024-11-04 01:57:19+00:00,707.0,8.458
2024-11-04 01:59:33+00:00,708.0,8.65
2024-11-04 02:01:48+00:00,709.0,8.636000000000001
2024-11-04 02:04:02+00:00,710.0,8.675999999999998
2024-11-04 02:06:16+00:00,711.0,8.632
2024-11-04 02:08:30+00:00,712.0,8.526
2024-11-04 02:10:44+00:00,713.0,8.309999999999999
2024-11-04 02:12:59+00:00,714.0,8.256
2024-11-04 02:15:13+00:00,715.0,8.328
2024-11-04 02:17:27+00:00,716.0,8.376000000000001
2024-11-04 02:19:41+00:00,717.0,8.596
2024-11-04 02:21:55+00:00,718.0,8.812000000000001
2024-11-04 02:24:09+00:00,719.0,8.76
2024-11-04 02:26:24+00:00,720.0,8.604
2024-11-04 02:28:38+00:00,721.0,8.598
2024-11-04 02:30:52+00:00,722.0,8.602
2024-11-04 02:33:06+00:00,723.0,8.506
2024-11-04 02:35:20+00:00,724.0,8.612
2024-11-04 02:37:35+00:00,725.0,8.752
2024-11-04 02:39:49+00:00,726.0,8.95
2024-11-04 02:42:03+00:00,727.0,8.736
2024-11-04 02:44:17+00:00,728.0,8.925999999999998
2024-11-04 02:46:32+00:00,729.0,8.895999999999999
2024-11-04 02:48:47+00:00,730.0,8.728
2024-11-04 02:51:01+00:00,731.0,8.559999999999999
2024-11-04 02:53:15+00:00,732.0,8.822
2024-11-04 02:55:29+00:00,733.0,8.814000000000002
2024-11-04 02:57:43+00:00,734.0,8.892
2024-11-04 02:59:57+00:00,735.0,9.094
2024-11-04 03:02:12+00:00,736.0,9.042000000000002
2024-11-04 03:04:26+00:00,737.0,9.0
2024-11-04 03:06:40+00:00,738.0,8.924
2024-11-04 03:08:54+00:00,739.0,8.76
2024-11-04 03:11:08+00:00,740.0,8.669999999999998
2024-11-04 03:13:23+00:00,741.0,8.632
2024-11-04 03:15:37+00:00,742.0,8.512
2024-11-04 03:17:51+00:00,743.0,8.564
2024-11-04 03:20:05+00:00,744.0,8.584
2024-11-04 03:22:19+00:00,745.0,8.626000000000001
2024-11-04 03:24:33+00:00,746.0,8.969999999999999
2024-11-04 03:26:48+00:00,747.0,9.014
2024-11-04 03:28:05+00:00,748.0,8.908
2024-11-04 03:30:19+00:00,749.0,8.946000000000002
2024-11-04 03:32:33+00:00,750.0,8.870000000000001
2024-11-04 03:34:47+00:00,751.0,8.716000000000001
2024-11-04 03:37:02+00:00,752.0,8.796
2024-11-04 03:39:16+00:00,753.0,8.892
2024-11-04 03:41:30+00:00,754.0,8.935999999999998
2024-11-04 03:43:44+00:00,755.0,9.046
2024-11-04 03:45:58+00:00,756.0,9.08
2024-11-04 03:48:13+00:00,757.0,9.048
2024-11-04 03:50:27+00:00,758.0,9.044
2024-11-04 03:52:41+00:00,759.0,9.14
2024-11-04 03:54:55+00:00,760.0,9.144
2024-11-04 03:57:09+00:00,761.0,9.124
2024-11-04 03:59:23+00:00,762.0,9.242
2024-11-04 04:01:38+00:00,763.5,8.768333333333333
2024-11-04 04:03:52+00:00,765.0,7.771428571428571
2024-11-04 04:05:08+00:00,765.5,7.565
2024-11-04 04:06:06+00:00,766.0,7.782857142857144
2024-11-04 04:08:04+00:00,768.0,7.155555555555556
2024-11-04 04:08:20+00:00,768.0,7.155555555555556
2024-11-04 04:10:34+00:00,770.0,7.131111111111112
2024-11-04 04:11:12+00:00,770.5,6.907500000000001
2024-11-04 04:12:29+00:00,771.5,6.992
2024-11-04 04:12:49+00:00,771.5,6.992
2024-11-04 04:13:48+00:00,772.5,7.35
2024-11-04 04:15:03+00:00,773.0,7.518888888888889
2024-11-04 04:16:55+00:00,774.5,7.69125
2024-11-04 04:17:17+00:00,774.5,7.69125
2024-11-04 04:19:31+00:00,776.5,8.315
2024-11-04 04:21:45+00:00,777.5,8.351666666666667
2024-11-04 04:24:00+00:00,779.0,8.925999999999998
2024-11-04 04:26:14+00:00,780.0,8.862
2024-11-04 04:28:28+00:00,780.5,8.8675
2024-11-04 04:30:42+00:00,781.75,9.04
2024-11-04 04:35:11+00:00,784.25,8.88
2024-11-04 04:37:25+00:00,785.5,8.774999999999999
2024-11-04 04:39:39+00:00,786.0,8.87
2024-11-04 04:41:53+00:00,787.0,8.884
2024-11-04 04:44:07+00:00,788.0,8.774
2024-11-04 04:46:22+00:00,789.0,8.966
2024-11-04 04:48:36+00:00,790.0,9.214000000000002
2024-11-04 04:50:50+00:00,790.5,9.205000000000002
2024-11-04 04:53:04+00:00,791.5,9.3375
2024-11-04 04:56:00+00:00,793.0,9.92
2024-11-04 04:58:56+00:00,794.5,9.6975
2024-11-04 05:01:11+00:00,795.5,9.4475
2024-11-04 05:03:25+00:00,796.0,9.424
2024-11-04 05:05:39+00:00,797.0,9.124
2024-11-04 05:07:53+00:00,798.0,9.048
2024-11-04 05:10:07+00:00,799.0,9.074
2024-11-04 05:12:21+00:00,800.0,8.982000000000001
2024-11-04 05:14:36+00:00,801.0,8.889999999999999
2024-11-04 05:16:50+00:00,802.0,8.706
2024-11-04 05:19:04+00:00,803.0,8.796
2024-11-04 05:21:18+00:00,804.0,8.67
2024-11-04 05:23:33+00:00,805.0,8.862
2024-11-04 05:25:47+00:00,806.0,8.943999999999999
2024-11-04 05:28:01+00:00,807.0,9.198
2024-11-04 05:30:15+00:00,808.0,9.066
2024-11-04 05:32:29+00:00,809.0,9.21
2024-11-04 05:34:44+00:00,810.0,9.276
2024-11-04 05:36:58+00:00,811.0,9.212
2024-11-04 05:39:12+00:00,812.0,9.18
2024-11-04 05:41:29+00:00,813.0,9.298
2024-11-04 05:43:43+00:00,814.0,9.46
2024-11-04 05:45:57+00:00,815.0,9.302
2024-11-04 05:48:12+00:00,816.0,9.384
2024-11-04 05:50:26+00:00,817.0,9.412
2024-11-04 05:52:40+00:00,818.0,9.378
2024-11-04 05:54:54+00:00,819.0,9.236
2024-11-04 05:57:08+00:00,820.0,9.27
2024-11-04 05:59:22+00:00,821.0,9.338
2024-11-04 06:01:37+00:00,822.0,9.376
2024-11-04 06:03:51+00:00,823.0,9.31
2024-11-04 06:06:05+00:00,824.0,9.332
2024-11-04 06:08:19+00:00,825.0,9.404
2024-11-04 06:10:33+00:00,826.0,9.514
2024-11-04 06:12:48+00:00,827.0,9.264
2024-11-04 06:14:11+00:00,828.0,9.254
2024-11-04 06:16:26+00:00,829.0,9.146
2024-11-04 06:18:40+00:00,830.0,9.008
2024-11-04 06:20:54+00:00,831.0,8.858
2024-11-04 06:23:08+00:00,832.0,9.07
2024-11-04 06:25:22+00:00,833.0,9.179999999999998
2024-11-04 06:27:37+00:00,834.0,9.376
2024-11-04 06:29:51+00:00,835.0,9.486
2024-11-04 06:32:05+00:00,836.0,9.31
2024-11-04 06:34:19+00:00,837.0,9.378
2024-11-04 06:36:33+00:00,838.0,9.330000000000002
2024-11-04 06:38:47+00:00,839.0,9.244
2024-11-04 06:41:02+00:00,840.0,9.258
2024-11-04 06:43:16+00:00,841.0,9.434
2024-11-04 06:45:30+00:00,842.0,9.384
2024-11-04 06:47:44+00:00,843.0,9.398
2024-11-04 06:49:58+00:00,844.0,9.398
2024-11-04 06:52:13+00:00,845.0,9.326
2024-11-04 06:54:27+00:00,846.0,9.236
2024-11-04 06:56:41+00:00,847.0,9.112
2024-11-04 06:58:55+00:00,848.0,9.138000000000002
2024-11-04 07:01:09+00:00,849.0,9.04
2024-11-04 07:03:23+00:00,850.0,9.112
2024-11-04 07:05:38+00:00,851.0,9.184
2024-11-04 07:07:52+00:00,852.0,9.194
2024-11-04 07:10:06+00:00,853.0,9.146
2024-11-04 07:12:22+00:00,854.0,9.17
2024-11-04 07:14:34+00:00,855.0,9.208
2024-11-04 07:16:49+00:00,856.0,9.25
2024-11-04 07:19:03+00:00,857.0,9.268
2024-11-04 07:21:17+00:00,858.0,9.268
2024-11-04 07:23:31+00:00,859.0,9.346
2024-11-04 07:25:45+00:00,860.0,9.36
2024-11-04 07:27:59+00:00,861.0,9.308
2024-11-04 07:30:14+00:00,862.0,9.38
2024-11-04 07:32:28+00:00,863.0,9.388
2024-11-04 07:34:42+00:00,864.5,8.834999999999999
2024-11-04 07:36:56+00:00,865.5,8.72
2024-11-04 07:37:40+00:00,866.0,8.59
2024-11-04 07:39:10+00:00,866.6666666666666,8.665
2024-11-04 07:41:25+00:00,867.8333333333334,8.635
2024-11-04 07:43:39+00:00,869.6,8.995999999999999
2024-11-04 07:45:53+00:00,870.8,9.074
2024-11-04 07:48:08+00:00,872.5,8.840000000000002
2024-11-04 07:50:22+00:00,873.5,8.903333333333334
2024-11-04 07:51:38+00:00,874.0,8.842
2024-11-04 07:52:36+00:00,874.5,8.903333333333334
2024-11-04 07:54:50+00:00,875.5,8.935
2024-11-04 07:57:04+00:00,877.0,9.282
2024-11-04 07:59:19+00:00,878.0,9.3
2024-11-04 08:01:33+00:00,879.0,9.262
2024-11-04 08:03:47+00:00,880.0,9.260000000000002
2024-11-04 08:06:01+00:00,881.0,9.294
2024-11-04 08:08:15+00:00,882.0,9.242
2024-11-04 08:10:29+00:00,883.0,9.296
2024-11-04 08:12:44+00:00,884.0,9.28
2024-11-04 08:14:58+00:00,885.0,9.258
2024-11-04 08:17:12+00:00,886.0,9.066
2024-11-04 08:19:26+00:00,887.0,8.946000000000002
2024-11-04 08:21:40+00:00,888.5,8.325000000000001
2024-11-04 08:23:54+00:00,889.5,8.246666666666666
2024-11-04 08:25:23+00:00,890.0,8.078
2024-11-04 08:26:09+00:00,890.5,8.256666666666666
2024-11-04 08:28:23+00:00,891.5,8.205
2024-11-04 08:30:37+00:00,893.0,8.8
2024-11-04 08:32:51+00:00,894.0,8.796000000000001
2024-11-04 08:35:05+00:00,895.0,9.054
2024-11-04 08:37:20+00:00,896.0,8.97
2024-11-04 08:40:02+00:00,897.0,9.114
2024-11-04 08:42:16+00:00,898.0,8.97
2024-11-04 08:44:31+00:00,899.0,9.056
2024-11-04 08:46:45+00:00,900.0,8.884
2024-11-04 08:48:59+00:00,901.0,8.922
2024-11-04 08:51:13+00:00,902.0,8.882
2024-11-04 08:53:27+00:00,903.0,8.81
2024-11-04 08:55:41+00:00,904.5,7.343333333333333
2024-11-04 08:57:56+00:00,905.5,7.311666666666667
2024-11-04 08:59:40+00:00,906.5,7.25
2024-11-04 09:00:10+00:00,906.5,7.25
2024-11-04 09:02:24+00:00,907.5,7.126666666666668
2024-11-04 09:04:38+00:00,909.0,6.355714285714285
2024-11-04 09:06:52+00:00,910.5,7.385000000000001
2024-11-04 09:07:40+00:00,911.0,7.078
2024-11-04 09:09:07+00:00,911.6666666666666,7.3
2024-11-04 09:11:21+00:00,912.8333333333334,7.356666666666666
2024-11-04 09:13:35+00:00,914.6,8.594
2024-11-04 09:15:49+00:00,915.8,8.588000000000001
2024-11-04 09:18:03+00:00,917.0,8.516
2024-11-04 09:20:17+00:00,918.5,7.181666666666668
2024-11-04 09:22:32+00:00,919.5,7.093333333333334
2024-11-04 09:23:53+00:00,920.0,6.847999999999999
2024-11-04 09:24:46+00:00,920.5,7.164999999999999
2024-11-04 09:27:00+00:00,921.5,7.236666666666667
2024-11-04 09:29:14+00:00,923.0,8.628
2024-11-04 09:31:28+00:00,924.0,8.494
2024-11-04 09:33:43+00:00,925.0,8.596
2024-11-04 09:35:57+00:00,926.0,8.518
2024-11-04 09:38:11+00:00,927.0,8.514
2024-11-04 09:40:25+00:00,928.0,8.514
2024-11-04 09:42:39+00:00,929.5,7.198333333333333
2024-11-04 09:44:53+00:00,930.5,5.719999999999999
2024-11-04 09:46:01+00:00,931.0,5.191999999999999
2024-11-04 09:47:08+00:00,931.5,5.625
2024-11-04 09:49:09+00:00,932.5,5.476666666666667
2024-11-04 09:51:36+00:00,934.5,5.548333333333333
2024-11-04 09:53:50+00:00,935.5,5.528333333333333
2024-11-04 09:55:36+00:00,937.0,5.984285714285714
2024-11-04 09:56:04+00:00,937.0,5.984285714285714
2024-11-04 09:58:19+00:00,938.5,5.5075
2024-11-04 09:58:55+00:00,939.0,5.161428571428572
2024-11-04 10:00:33+00:00,939.5,5.5525
2024-11-04 10:02:02+00:00,940.5,5.953333333333333
2024-11-04 10:02:48+00:00,941.0,6.3585714285714285
2024-11-04 10:05:02+00:00,943.0,6.932857142857143
2024-11-04 10:07:16+00:00,944.0,7.723999999999999
2024-11-04 10:08:19+00:00,944.5,7.4625
2024-11-04 10:09:30+00:00,945.0,7.696
2024-11-04 10:13:58+00:00,948.0,6.95
2024-11-04 10:15:49+00:00,949.0,6.908
2024-11-04 10:16:12+00:00,949.5,6.236666666666667
2024-11-04 10:18:26+00:00,950.0,6.601428571428571
2024-11-04 10:20:41+00:00,951.5,6.84625
2024-11-04 10:20:57+00:00,952.0,7.824285714285714
2024-11-04 10:22:55+00:00,953.0,7.762857142857143
2024-11-04 10:24:05+00:00,954.0,6.527142857142857
2024-11-04 10:25:09+00:00,954.5,6.795
2024-11-04 10:27:23+00:00,956.0,7.305714285714286
2024-11-04 10:28:32+00:00,956.5,7.058333333333334
2024-11-04 10:29:37+00:00,957.5,7.053333333333334
2024-11-04 10:31:52+00:00,958.5,6.961666666666667
2024-11-04 10:34:06+00:00,960.0,8.45
2024-11-04 10:36:20+00:00,961.0,8.332
2024-11-04 10:38:34+00:00,962.0,8.297999999999998
2024-11-04 10:40:48+00:00,963.0,8.3
2024-11-04 10:43:02+00:00,964.0,8.386
2024-11-04 10:45:17+00:00,965.0,8.356
2024-11-04 10:47:31+00:00,966.0,8.425999999999998
2024-11-04 10:49:45+00:00,967.0,8.518
2024-11-04 10:51:59+00:00,968.0,8.574000000000002
2024-11-04 10:54:13+00:00,969.0,8.564
2024-11-04 10:56:27+00:00,970.0,8.394
2024-11-04 10:58:42+00:00,971.0,8.414000000000001
2024-11-04 11:00:56+00:00,972.0,8.4
2024-11-04 11:03:10+00:00,973.0,8.352
2024-11-04 11:05:24+00:00,974.0,8.238
2024-11-04 11:07:38+00:00,975.0,8.404
2024-11-04 11:09:52+00:00,976.0,8.371999999999998
2024-11-04 11:12:07+00:00,977.0,8.297999999999998
2024-11-04 11:14:21+00:00,978.0,8.294
2024-11-04 11:16:35+00:00,979.0,8.412
2024-11-04 11:18:49+00:00,980.0,8.212
2024-11-04 11:21:04+00:00,981.0,8.212
2024-11-04 11:23:18+00:00,982.0,8.187999999999999
2024-11-04 11:25:32+00:00,983.0,8.091999999999999
2024-11-04 11:27:46+00:00,984.0,8.026
2024-11-04 11:30:00+00:00,985.0,8.193999999999999
2024-11-04 11:32:15+00:00,986.0,8.12
2024-11-04 11:34:29+00:00,987.0,8.145999999999999
2024-11-04 11:36:43+00:00,988.0,8.238
2024-11-04 11:38:57+00:00,989.0,8.204
2024-11-04 11:41:11+00:00,990.0,8.126000000000001
2024-11-04 11:43:25+00:00,991.0,8.132
2024-11-04 11:45:40+00:00,992.0,8.002
2024-11-04 11:47:54+00:00,993.0,7.837999999999999
2024-11-04 11:50:08+00:00,994.0,7.93
2024-11-04 11:52:22+00:00,995.0,7.998
2024-11-04 11:54:36+00:00,996.0,8.088
2024-11-04 11:56:51+00:00,997.0,8.212
2024-11-04 11:59:05+00:00,998.0,8.448
2024-11-04 12:01:19+00:00,999.0,8.424
2024-11-04 12:03:33+00:00,1000.0,8.616
2024-11-04 12:05:47+00:00,1001.0,8.857999999999999
2024-11-04 12:08:02+00:00,1002.0,9.152
2024-11-04 12:10:16+00:00,1003.0,9.454
2024-11-04 12:12:30+00:00,1004.0,9.886
2024-11-04 12:14:44+00:00,1005.0,10.1
2024-11-04 12:16:58+00:00,1006.0,10.406
2024-11-04 12:19:12+00:00,1007.0,10.726
2024-11-04 12:21:27+00:00,1008.0,10.772
2024-11-04 12:23:41+00:00,1009.0,11.194
2024-11-04 12:25:55+00:00,1010.0,11.712
2024-11-04 12:28:09+00:00,1011.0,11.826
2024-11-04 12:30:23+00:00,1012.0,12.316
2024-11-04 12:32:37+00:00,1013.0,12.984
2024-11-04 12:34:52+00:00,1014.0,13.104
2024-11-04 12:37:06+00:00,1015.0,13.212
2024-11-04 12:39:20+00:00,1016.0,13.523999999999996
2024-11-04 12:41:34+00:00,1017.0,13.734
2024-11-04 12:43:48+00:00,1018.0,13.934
2024-11-04 12:46:02+00:00,1019.0,14.5
2024-11-04 12:48:17+00:00,1020.0,14.957999999999998
2024-11-04 12:50:31+00:00,1021.0,15.5
2024-11-04 12:52:45+00:00,1022.0,15.883999999999997
2024-11-04 12:54:59+00:00,1023.0,16.356
2024-11-04 12:57:13+00:00,1024.0,16.182
2024-11-04 12:59:27+00:00,1025.0,16.548
2024-11-04 13:01:42+00:00,1026.0,16.644
2024-11-04 13:03:56+00:00,1027.0,17.061999999999998
2024-11-04 13:06:10+00:00,1028.0,17.154
2024-11-04 13:08:24+00:00,1029.0,17.82
2024-11-04 13:10:38+00:00,1030.0,17.658
2024-11-04 13:12:53+00:00,1031.0,18.532
2024-11-04 13:15:07+00:00,1032.0,18.542
2024-11-04 13:17:21+00:00,1033.0,18.828
2024-11-04 13:19:35+00:00,1034.0,19.53
2024-11-04 13:21:49+00:00,1035.0,20.282
2024-11-04 13:24:03+00:00,1036.0,20.602
2024-11-04 13:26:18+00:00,1037.0,20.952
2024-11-04 13:28:32+00:00,1038.0,21.906
2024-11-04 13:30:46+00:00,1039.0,22.122
2024-11-04 13:33:00+00:00,1040.0,22.314
2024-11-04 13:35:14+00:00,1041.0,21.696
2024-11-04 13:37:28+00:00,1042.0,21.874
2024-11-04 13:39:43+00:00,1043.0,22.038000000000004
2024-11-04 13:41:57+00:00,1044.0,22.286
2024-11-04 13:44:11+00:00,1045.0,23.414
2024-11-04 13:46:25+00:00,1046.0,24.69
2024-11-04 13:48:39+00:00,1047.0,25.556
2024-11-04 13:50:54+00:00,1048.0,25.608
2024-11-04 13:53:08+00:00,1049.0,25.934
2024-11-04 13:55:22+00:00,1050.0,26.004
2024-11-04 13:57:36+00:00,1051.0,26.134
2024-11-04 13:59:50+00:00,1052.0,26.126
2024-11-04 14:02:04+00:00,1053.0,26.404000000000003
2024-11-04 14:04:19+00:00,1054.0,26.694
2024-11-04 14:06:33+00:00,1055.0,26.734
2024-11-04 14:08:47+00:00,1056.0,26.752
2024-11-04 14:11:01+00:00,1057.0,27.566000000000003
2024-11-04 14:13:15+00:00,1058.0,27.476
2024-11-04 14:15:29+00:00,1059.0,27.682
2024-11-04 14:17:44+00:00,1060.0,27.666000000000004
2024-11-04 14:19:58+00:00,1061.0,28.304
2024-11-04 14:22:12+00:00,1062.0,28.276
