created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2024-11-04T15:36:00+00:00,1104,,,34.68,,,,,
2024-11-04T15:38:14+00:00,1105,,,35.38,,,,,
2024-11-04T15:39:25+00:00,1106,,17.48,,,,,,
2024-11-04T15:40:28+00:00,1107,,,35.21,,,,,
2024-11-04T15:42:42+00:00,1108,,,38.63,,,,,
2024-11-04T15:43:38+00:00,1109,,16.12,,,,,,
2024-11-04T15:44:56+00:00,1110,,,35.28,,,,,
2024-11-04T15:46:46+00:00,1111,,18.46,,,,,,
2024-11-04T15:47:11+00:00,1112,,,35.28,,,,,
2024-11-04T15:49:25+00:00,1113,,,35.54,,,,,
2024-11-04T15:51:39+00:00,1114,,,35.56,,,,,
2024-11-04T15:53:53+00:00,1115,,,34.89,,,,,
2024-11-04T15:56:07+00:00,1116,,,35.71,,,,,
2024-11-04T15:58:06+00:00,1117,,16.88,,,,,,
2024-11-04T15:58:21+00:00,1118,,,36.16,,,,,
2024-11-04T16:00:36+00:00,1119,,,34.34,,,,,
2024-11-04T16:01:11+00:00,1120,,88.51,,,,,,
2024-11-04T16:02:50+00:00,1121,,,32.54,,,,,
2024-11-04T16:04:19+00:00,1122,,14.94,,,,,,
2024-11-04T16:05:04+00:00,1123,,,35.92,,,,,
2024-11-04T16:07:18+00:00,1124,,,36.52,,,,,
2024-11-04T16:09:32+00:00,1125,,,35.23,,,,,
2024-11-04T16:11:00+00:00,1126,,19.31,,,,,,
2024-11-04T16:11:46+00:00,1127,,,36.72,,,,,
2024-11-04T16:12:21+00:00,1128,,18.47,,,,,,
2024-11-04T16:14:01+00:00,1129,,,35.95,,,,,
2024-11-04T16:15:27+00:00,1130,,9.86,,,,,,
2024-11-04T16:16:15+00:00,1131,,,35.47,,,,,
2024-11-04T16:18:29+00:00,1132,,,37.27,,,,,
2024-11-04T16:20:43+00:00,1133,,,34.84,,,,,
2024-11-04T16:21:40+00:00,1134,,16.91,,,,,,
2024-11-04T16:22:57+00:00,1135,,,37.46,,,,,
2024-11-04T16:24:47+00:00,1136,,6.9,,,,,,
2024-11-04T16:25:12+00:00,1137,,,36.41,,,,,
2024-11-04T16:27:26+00:00,1138,,,36.88,,,,,
2024-11-04T16:27:53+00:00,1139,,19.83,,,,,,
2024-11-04T16:29:40+00:00,1140,,,35.99,,,,,
2024-11-04T16:30:57+00:00,1141,,19.45,,,,,,
2024-11-04T16:31:54+00:00,1142,,,35.75,,,,,
2024-11-04T16:34:03+00:00,1143,,13.79,,,,,,
2024-11-04T16:36:22+00:00,1144,,,35.71,,,,,
2024-11-04T16:37:14+00:00,1145,,18.75,,,,,,
2024-11-04T16:38:37+00:00,1146,,,34.7,,,,,
2024-11-04T16:40:21+00:00,1147,,13.4,,,,,,
2024-11-04T16:40:51+00:00,1148,,,36.88,,,,,
2024-11-04T16:41:40+00:00,1149,,16.81,,,,,,
2024-11-04T16:43:13+00:00,1150,,,34.51,,,,,
2024-11-04T16:45:14+00:00,1151,,17.84,,,,,,
2024-11-04T16:47:34+00:00,1152,,,35.26,,,,,
2024-11-04T16:48:19+00:00,1153,,17.67,,,,,,
2024-11-04T16:49:48+00:00,1154,,,34.48,,,,,
2024-11-04T16:51:27+00:00,1155,,17.6,,,,,,
2024-11-04T16:52:02+00:00,1156,,,36.96,,,,,
2024-11-04T16:54:17+00:00,1157,,,34.36,,,,,
2024-11-04T16:54:32+00:00,1158,,20.1,,,,,,
2024-11-04T16:56:31+00:00,1159,,,33.19,,,,,
2024-11-04T16:57:38+00:00,1160,,31.39,,,,,,
2024-11-04T16:58:45+00:00,1161,,,37.51,,,,,
2024-11-04T17:00:44+00:00,1162,,19.02,,,,,,
2024-11-04T17:03:13+00:00,1163,,,35.52,,,,,
2024-11-04T17:03:50+00:00,1164,,19.35,,,,,,
2024-11-04T17:05:27+00:00,1165,,,35.42,,,,,
2024-11-04T17:07:42+00:00,1166,,,35.45,,,,,
2024-11-04T17:08:51+00:00,1167,,19.24,,,,,,
2024-11-04T17:09:56+00:00,1168,,,36.74,,,,,
2024-11-04T17:12:10+00:00,1169,,,34.56,,,,,
2024-11-04T17:12:29+00:00,1170,,17.92,,,,,,
2024-11-04T17:14:24+00:00,1171,,,34.51,,,,,
2024-11-04T17:16:38+00:00,1172,,19.04,,,,,,
2024-11-04T17:18:52+00:00,1173,,,35.06,,,,,
2024-11-04T17:20:23+00:00,1174,,18.68,,,,,,
2024-11-04T17:21:07+00:00,1175,,,34.65,,,,,
2024-11-04T17:23:21+00:00,1176,,,33.5,,,,,
2024-11-04T17:25:35+00:00,1177,,,34.01,,,,,
2024-11-04T17:27:49+00:00,1178,,,33.48,,,,,
2024-11-04T17:30:03+00:00,1179,,,34.56,,,,,
2024-11-04T17:32:17+00:00,1180,,,32.83,,,,,
2024-11-04T17:33:07+00:00,1181,,17.1,,,,,,
2024-11-04T17:34:32+00:00,1182,,,33.16,,,,,
2024-11-04T17:35:22+00:00,1183,,13.52,,,,,,
2024-11-04T17:36:46+00:00,1184,,,32.8,,,,,
2024-11-04T17:39:00+00:00,1185,,,33.5,,,,,
2024-11-04T17:40:21+00:00,1186,,15.32,,,,,,
2024-11-04T17:41:14+00:00,1187,,,32.28,,,,,
2024-11-04T17:43:28+00:00,1188,,,30.62,,,,,
2024-11-04T17:45:42+00:00,1189,,,32.44,,,,,
2024-11-04T17:47:57+00:00,1190,,,31.99,,,,,
2024-11-04T17:50:11+00:00,1191,,,31.71,,,,,
2024-11-04T17:52:25+00:00,1192,,,32.21,,,,,
2024-11-04T17:54:39+00:00,1193,,,36.26,,,,,
2024-11-04T17:55:24+00:00,1194,,16,,,,,,
2024-11-04T17:56:53+00:00,1195,,,29.93,,,,,
2024-11-04T17:58:31+00:00,1196,,16.16,,,,,,
2024-11-04T17:59:08+00:00,1197,,,30.82,,,,,
2024-11-04T18:01:22+00:00,1198,,,31.56,,,,,
2024-11-04T18:03:36+00:00,1199,,,30.03,,,,,
2024-11-04T18:05:03+00:00,1200,,15.01,,,,,,
2024-11-04T18:05:50+00:00,1201,,,30.27,,,,,
2024-11-04T18:08:04+00:00,1202,,,30.1,,,,,
2024-11-04T18:09:27+00:00,1203,,15.01,,,,,,
2024-11-04T18:10:18+00:00,1204,,,30.12,,,,,
2024-11-04T18:12:33+00:00,1205,,,29.18,,,,,
2024-11-04T18:14:47+00:00,1206,,,28.7,,,,,
2024-11-04T18:16:39+00:00,1207,,17.68,,,,,,
2024-11-04T18:17:01+00:00,1208,,,27.44,,,,,
2024-11-04T18:18:06+00:00,1209,,-3.02,,,,,,
2024-11-04T18:19:15+00:00,1210,,,28.11,,,,,
2024-11-04T18:21:29+00:00,1211,,,26.78,,,,,
2024-11-04T18:21:58+00:00,1212,,13.93,,,,,,
2024-11-04T18:23:15+00:00,1213,,11.66,,,,,,
2024-11-04T18:23:43+00:00,1214,,,20.67,,,,,
2024-11-04T18:24:32+00:00,1215,,12.14,,,,,,
2024-11-04T18:25:53+00:00,1216,,12.5,,,,,,
2024-11-04T18:28:12+00:00,1217,,,24.67,,,,,
2024-11-04T18:28:56+00:00,1218,,11.66,,,,,,
2024-11-04T18:30:15+00:00,1219,,-4.59,,,,,,
2024-11-04T18:31:38+00:00,1220,,-4.7,,,,,,
2024-11-04T18:32:40+00:00,1221,,,26.21,,,,,
2024-11-04T18:34:40+00:00,1222,,10.89,,,,,,
2024-11-04T18:37:08+00:00,1223,,,25.3,,,,,
2024-11-04T18:37:49+00:00,1224,,15.49,,,,,,
2024-11-04T18:39:23+00:00,1225,,,25.47,,,,,
2024-11-04T18:41:37+00:00,1226,,,24.55,,,,,
2024-11-04T18:43:51+00:00,1227,,,21.42,,,,,
2024-11-04T18:45:42+00:00,1228,,6.06,,,,,,
2024-11-04T18:46:05+00:00,1229,,,24.97,,,,,
2024-11-04T18:48:19+00:00,1230,,,24.19,,,,,
2024-11-04T18:48:50+00:00,1231,,16.69,,,,,,
2024-11-04T18:50:34+00:00,1232,,,23.89,,,,,
2024-11-04T18:52:48+00:00,1233,,,24.77,,,,,
2024-11-04T18:55:02+00:00,1234,,,34.01,,,,,
2024-11-04T18:55:58+00:00,1235,,-8.74,,,,,,
2024-11-04T18:57:16+00:00,1236,,,20.31,,,,,
2024-11-04T18:59:30+00:00,1237,,,22.08,,,,,
2024-11-04T19:01:44+00:00,1238,,,19.8,,,,,
2024-11-04T19:03:58+00:00,1239,,,22.97,,,,,
2024-11-04T19:06:13+00:00,1240,,,19.47,,,,,
2024-11-04T19:08:27+00:00,1241,,,19.81,,,,,
2024-11-04T19:10:41+00:00,1242,,,22.4,,,,,
2024-11-04T19:12:55+00:00,1243,,,20.05,,,,,
2024-11-04T19:13:14+00:00,1244,,6.67,,,,,,
2024-11-04T19:15:09+00:00,1245,,,20.41,,,,,
2024-11-04T19:16:23+00:00,1246,,7.63,,,,,,
2024-11-04T19:17:24+00:00,1247,,,16.57,,,,,
2024-11-04T19:17:40+00:00,1248,,4.22,,,,,,
2024-11-04T19:18:58+00:00,1249,,7.38,,,,,,
2024-11-04T19:19:38+00:00,1250,,,18.51,,,,,
2024-11-04T19:20:14+00:00,1251,,5.03,,,,,,
2024-11-04T19:21:52+00:00,1252,,,17.93,,,,,
2024-11-04T19:24:06+00:00,1253,,,19.11,,,,,
2024-11-04T19:24:46+00:00,1254,,5.87,,,,,,
2024-11-04T19:26:03+00:00,1255,,6.93,,,,,,
2024-11-04T19:26:20+00:00,1256,,,18.7,,,,,
2024-11-04T19:28:34+00:00,1257,,,17.99,,,,,
2024-11-04T19:29:08+00:00,1258,,-0.8,,,,,,
2024-11-04T19:30:49+00:00,1259,,,16.42,,,,,
2024-11-04T19:32:24+00:00,1260,,14.89,,,,,,
2024-11-04T19:33:03+00:00,1261,,,15.95,,,,,
2024-11-04T19:35:17+00:00,1262,,,16.69,,,,,
2024-11-04T19:37:31+00:00,1263,,,15.63,,,,,
2024-11-04T19:38:33+00:00,1264,,-1.11,,,,,,
2024-11-04T19:39:45+00:00,1265,,,16.66,,,,,
2024-11-04T19:41:39+00:00,1266,,-0.7,,,,,,
2024-11-04T19:41:59+00:00,1267,,,16.97,,,,,
2024-11-04T19:42:56+00:00,1268,,-1.06,,,,,,
2024-11-04T19:44:14+00:00,1269,,,14.05,,,,,
2024-11-04T19:46:07+00:00,1270,,-1.47,,,,,,
2024-11-04T19:46:28+00:00,1271,,,16.43,,,,,
2024-11-04T19:47:24+00:00,1272,,-2.4,,,,,,
2024-11-04T19:48:42+00:00,1273,,,13.93,,,,,
2024-11-04T19:50:45+00:00,1274,,-2.64,,,,,,
2024-11-04T19:53:10+00:00,1275,,,14.29,,,,,
2024-11-04T19:53:53+00:00,1276,,102.83,,,,,,
2024-11-04T19:55:25+00:00,1277,,,11.98,,,,,
2024-11-04T19:57:01+00:00,1278,,15.25,,,,,,
2024-11-04T19:57:39+00:00,1279,,,13.86,,,,,
2024-11-04T19:58:20+00:00,1280,,-4.75,,,,,,
2024-11-04T19:59:53+00:00,1281,,,13.83,,,,,
2024-11-04T20:02:07+00:00,1282,,,16.31,,,,,
2024-11-04T20:04:21+00:00,1283,,,15.7,,,,,
2024-11-04T20:04:37+00:00,1284,,-6.51,,,,,,
2024-11-04T20:06:35+00:00,1285,,,15.94,,,,,
2024-11-04T20:08:50+00:00,1286,,,13.67,,,,,
2024-11-04T20:11:04+00:00,1287,,,16.11,,,,,
2024-11-04T20:13:18+00:00,1288,,,14.38,,,,,
2024-11-04T20:15:32+00:00,1289,,,15.65,,,,,
2024-11-04T20:17:46+00:00,1290,,,12.9,,,,,
2024-11-04T20:18:03+00:00,1291,,81.14,,,,,,
2024-11-04T20:20:00+00:00,1292,,,15.25,,,,,
2024-11-04T20:22:15+00:00,1293,,,14.89,,,,,
2024-11-04T20:24:30+00:00,1294,,,16.28,,,,,
2024-11-04T20:26:44+00:00,1295,,,15.75,,,,,
2024-11-04T20:28:58+00:00,1296,,,12.8,,,,,
2024-11-04T20:31:13+00:00,1297,,,14.77,,,,,
2024-11-04T20:33:27+00:00,1298,,,12.95,,,,,
2024-11-04T20:35:41+00:00,1299,,,13.19,,,,,
2024-11-04T20:37:55+00:00,1300,,,13.86,,,,,
2024-11-04T20:40:09+00:00,1301,,,13.9,,,,,
2024-11-04T20:42:24+00:00,1302,,,12.47,,,,,
2024-11-04T20:44:38+00:00,1303,,,13.4,,,,,
2024-11-04T20:46:52+00:00,1304,,,12.23,,,,,
2024-11-04T20:49:06+00:00,1305,,,12.85,,,,,
2024-11-04T20:51:20+00:00,1306,,,11.05,,,,,
2024-11-04T20:53:34+00:00,1307,,,12.46,,,,,
2024-11-04T20:55:49+00:00,1308,,,11.99,,,,,
2024-11-04T20:58:03+00:00,1309,,,11.22,,,,,
2024-11-04T21:00:17+00:00,1310,,,12.51,,,,,
2024-11-04T21:02:31+00:00,1311,,,12.78,,,,,
2024-11-04T21:04:45+00:00,1312,,,10.29,,,,,
2024-11-04T21:06:59+00:00,1313,,,11.62,,,,,
2024-11-04T21:09:14+00:00,1314,,,8.72,,,,,
2024-11-04T21:11:28+00:00,1315,,,9.78,,,,,
2024-11-04T21:13:42+00:00,1316,,,11.7,,,,,
2024-11-04T21:15:56+00:00,1317,,,11.31,,,,,
2024-11-04T21:18:10+00:00,1318,,,10.84,,,,,
2024-11-04T21:20:25+00:00,1319,,,10.57,,,,,
2024-11-04T21:22:39+00:00,1320,,,10.19,,,,,
2024-11-04T21:24:53+00:00,1321,,,10.19,,,,,
2024-11-04T21:27:07+00:00,1322,,,9.88,,,,,
2024-11-04T21:29:21+00:00,1323,,,9.9,,,,,
2024-11-04T21:31:37+00:00,1324,,,10.57,,,,,
2024-11-04T21:33:51+00:00,1325,,,9.59,,,,,
2024-11-04T21:36:05+00:00,1326,,,9.59,,,,,
2024-11-04T21:38:20+00:00,1327,,,9.09,,,,,
2024-11-04T21:40:34+00:00,1328,,,8.79,,,,,
2024-11-04T21:42:48+00:00,1329,,,8.17,,,,,
2024-11-04T21:45:02+00:00,1330,,,8.37,,,,,
2024-11-04T21:47:16+00:00,1331,,,8.13,,,,,
2024-11-04T21:49:31+00:00,1332,,,7.93,,,,,
2024-11-04T21:51:45+00:00,1333,,,7.64,,,,,
2024-11-04T21:53:59+00:00,1334,,,7.24,,,,,
2024-11-04T21:56:13+00:00,1335,,,7.69,,,,,
2024-11-04T21:58:27+00:00,1336,,,7.74,,,,,
2024-11-04T22:00:41+00:00,1337,,,7.69,,,,,
2024-11-04T22:02:56+00:00,1338,,,7.58,,,,,
2024-11-04T22:05:10+00:00,1339,,,7.69,,,,,
2024-11-04T22:07:24+00:00,1340,,,7.82,,,,,
2024-11-04T22:09:38+00:00,1341,,,7.7,,,,,
2024-11-04T22:11:52+00:00,1342,,,7.7,,,,,
2024-11-04T22:14:06+00:00,1343,,,7.26,,,,,
2024-11-04T22:16:21+00:00,1344,,,7.69,,,,,
2024-11-04T22:18:35+00:00,1345,,,7.57,,,,,
2024-11-04T22:20:49+00:00,1346,,,7.12,,,,,
2024-11-04T22:23:03+00:00,1347,,,7.6,,,,,
2024-11-04T22:25:17+00:00,1348,,,7.55,,,,,
2024-11-04T22:27:31+00:00,1349,,,7.81,,,,,
2024-11-04T22:29:46+00:00,1350,,,7.7,,,,,
2024-11-04T22:32:00+00:00,1351,,,7.72,,,,,
2024-11-04T22:34:14+00:00,1352,,,7.69,,,,,
2024-11-04T22:36:28+00:00,1353,,,7.67,,,,,
2024-11-04T22:38:42+00:00,1354,,,8.22,,,,,
2024-11-04T22:40:56+00:00,1355,,,7.62,,,,,
2024-11-04T22:43:11+00:00,1356,,,7.24,,,,,
2024-11-04T22:45:25+00:00,1357,,,7.31,,,,,
2024-11-04T22:47:39+00:00,1358,,,8.17,,,,,
2024-11-04T22:49:53+00:00,1359,,,7.72,,,,,
2024-11-04T22:52:07+00:00,1360,,,8.13,,,,,
2024-11-04T22:54:22+00:00,1361,,,7.76,,,,,
2024-11-04T22:56:36+00:00,1362,,,8.17,,,,,
2024-11-04T22:58:50+00:00,1363,,,8.19,,,,,
2024-11-04T23:01:04+00:00,1364,,,8.2,,,,,
2024-11-04T23:03:18+00:00,1365,,,8.17,,,,,
2024-11-04T23:05:32+00:00,1366,,,8.25,,,,,
2024-11-04T23:07:47+00:00,1367,,,8.34,,,,,
2024-11-04T23:10:01+00:00,1368,,,7.76,,,,,
2024-11-04T23:12:15+00:00,1369,,,7.74,,,,,
2024-11-04T23:15:11+00:00,1370,,,9.59,,,,,
2024-11-04T23:17:25+00:00,1371,,,8.32,,,,,
2024-11-04T23:19:40+00:00,1372,,,8.15,,,,,
2024-11-04T23:21:54+00:00,1373,,,7.81,,,,,
2024-11-04T23:24:08+00:00,1374,,,7.81,,,,,
2024-11-04T23:26:22+00:00,1375,,,8.15,,,,,
2024-11-04T23:28:36+00:00,1376,,,8.24,,,,,
2024-11-04T23:30:50+00:00,1377,,,8.22,,,,,
2024-11-04T23:33:05+00:00,1378,,,7.86,,,,,
2024-11-04T23:35:19+00:00,1379,,,7.93,,,,,
2024-11-04T23:37:33+00:00,1380,,,7.55,,,,,
2024-11-04T23:39:47+00:00,1381,,,7.91,,,,,
2024-11-04T23:42:01+00:00,1382,,,8.44,,,,,
2024-11-04T23:44:16+00:00,1383,,,8.49,,,,,
2024-11-04T23:46:30+00:00,1384,,,8.27,,,,,
2024-11-04T23:48:44+00:00,1385,,,8.41,,,,,
2024-11-04T23:50:58+00:00,1386,,,8.48,,,,,
2024-11-04T23:53:12+00:00,1387,,,8.49,,,,,
2024-11-04T23:55:26+00:00,1388,,,8.37,,,,,
2024-11-04T23:57:41+00:00,1389,,,7.53,,,,,
2024-11-04T23:59:55+00:00,1390,,,8.41,,,,,
2024-11-05T00:02:09+00:00,1391,,,8.46,,,,,
2024-11-05T00:04:23+00:00,1392,,,8.48,,,,,
2024-11-05T00:06:37+00:00,1393,,,7.89,,,,,
2024-11-05T00:08:52+00:00,1394,,,7.46,,,,,
2024-11-05T00:11:06+00:00,1395,,,8.41,,,,,
2024-11-05T00:13:20+00:00,1396,,,8.36,,,,,
2024-11-05T00:14:48+00:00,1397,,-2.04,,,,,,
2024-11-05T00:15:34+00:00,1398,,,8.36,,,,,
2024-11-05T00:17:48+00:00,1399,,,8.46,,,,,
2024-11-05T00:20:02+00:00,1400,,,8,,,,,
2024-11-05T00:22:17+00:00,1401,,,8.36,,,,,
2024-11-05T00:24:31+00:00,1402,,,8.44,,,,,
2024-11-05T00:26:19+00:00,1403,,0.81,,,,,,
2024-11-05T00:26:45+00:00,1404,,,8.1,,,,,
2024-11-05T00:28:59+00:00,1405,,,8.58,,,,,
2024-11-05T00:31:13+00:00,1406,,,8.58,,,,,
2024-11-05T00:33:06+00:00,1407,,2.56,,,,,,
2024-11-05T00:33:27+00:00,1408,,,8.15,,,,,
2024-11-05T00:35:42+00:00,1409,,,8.58,,,,,
2024-11-05T00:36:52+00:00,1410,,2.44,,,,,,
2024-11-05T00:37:56+00:00,1411,,,7.72,,,,,
2024-11-05T00:40:10+00:00,1412,,,8.51,,,,,
2024-11-05T00:40:27+00:00,1413,,4.24,,,,,,
2024-11-05T00:41:48+00:00,1414,,2.8,,,,,,
2024-11-05T00:42:24+00:00,1415,,,8.79,,,,,
2024-11-05T00:44:38+00:00,1416,,,8.1,,,,,
2024-11-05T00:46:53+00:00,1417,,,8.15,,,,,
2024-11-05T00:48:12+00:00,1418,,-1.4,,,,,,
2024-11-05T00:49:07+00:00,1419,,,8.1,,,,,
2024-11-05T00:51:21+00:00,1420,,,8.68,,,,,
2024-11-05T00:52:48+00:00,1421,,0.59,,,,,,
2024-11-05T00:53:35+00:00,1422,,,8.72,,,,,
2024-11-05T00:55:49+00:00,1423,,,8.7,,,,,
2024-11-05T00:56:13+00:00,1424,,5.28,,,,,,
2024-11-05T00:58:04+00:00,1425,,,8.65,,,,,
2024-11-05T01:00:18+00:00,1426,,,8.94,,,,,
2024-11-05T01:01:07+00:00,1427,,2.01,,,,,,
2024-11-05T01:02:32+00:00,1428,,,8.6,,,,,
2024-11-05T01:04:12+00:00,1429,,19.26,,,,,,
2024-11-05T01:04:46+00:00,1430,,,8.49,,,,,
2024-11-05T01:07:00+00:00,1431,,,8.34,,,,,
2024-11-05T01:09:15+00:00,1432,,,7.76,,,,,
2024-11-05T01:11:29+00:00,1433,,,7.91,,,,,
2024-11-05T01:13:43+00:00,1434,,,8.19,,,,,
2024-11-05T01:15:57+00:00,1435,,,8.65,,,,,
2024-11-05T01:18:11+00:00,1436,,,8.55,,,,,
2024-11-05T01:20:25+00:00,1437,,,8.82,,,,,
2024-11-05T01:22:40+00:00,1438,,,8.87,,,,,
2024-11-05T01:24:54+00:00,1439,,,8.37,,,,,
2024-11-05T01:27:08+00:00,1440,,,7.82,,,,,
2024-11-05T01:29:22+00:00,1441,,,7.98,,,,,
2024-11-05T01:31:36+00:00,1442,,,8.65,,,,,
2024-11-05T01:33:50+00:00,1443,,,8.05,,,,,
2024-11-05T01:36:05+00:00,1444,,,8.32,,,,,
2024-11-05T01:38:19+00:00,1445,,,8.87,,,,,
2024-11-05T01:40:33+00:00,1446,,,8.32,,,,,
2024-11-05T01:42:47+00:00,1447,,,8.48,,,,,
2024-11-05T01:45:01+00:00,1448,,,8.01,,,,,
2024-11-05T01:47:16+00:00,1449,,,8.36,,,,,
2024-11-05T01:49:30+00:00,1450,,,8.43,,,,,
2024-11-05T01:51:44+00:00,1451,,,8.97,,,,,
2024-11-05T01:53:04+00:00,1452,,4.31,,,,,,
2024-11-05T01:53:58+00:00,1453,,,8.99,,,,,
2024-11-05T01:56:12+00:00,1454,,,8.31,,,,,
2024-11-05T01:58:27+00:00,1455,,,8.15,,,,,
2024-11-05T02:01:09+00:00,1456,,,9.88,,,,,
2024-11-05T02:03:23+00:00,1457,,,9.09,,,,,
2024-11-05T02:05:38+00:00,1458,,,8.8,,,,,
2024-11-05T02:07:52+00:00,1459,,,8.7,,,,,
2024-11-05T02:10:06+00:00,1460,,,8.56,,,,,
2024-11-05T02:12:20+00:00,1461,,,8.34,,,,,
2024-11-05T02:14:22+00:00,1462,,87.4,,,,,,
2024-11-05T02:16:49+00:00,1463,,,9.11,,,,,
2024-11-05T02:17:27+00:00,1464,,85.91,,,,,,
2024-11-05T02:19:03+00:00,1465,,,8.29,,,,,
2024-11-05T02:21:17+00:00,1466,,,8.72,,,,,
2024-11-05T02:23:31+00:00,1467,,,8.97,,,,,
2024-11-05T02:25:45+00:00,1468,,,8.55,,,,,
2024-11-05T02:27:59+00:00,1469,,,9.01,,,,,
2024-11-05T02:30:14+00:00,1470,,,8.94,,,,,
2024-11-05T02:32:28+00:00,1471,,,7.36,,,,,
2024-11-05T02:34:42+00:00,1472,,,8.53,,,,,
2024-11-05T02:36:56+00:00,1473,,,9.09,,,,,
2024-11-05T02:39:10+00:00,1474,,,8.87,,,,,
2024-11-05T02:41:25+00:00,1475,,,8.39,,,,,
2024-11-05T02:43:39+00:00,1476,,,9.32,,,,,
2024-11-05T02:45:53+00:00,1477,,,9.3,,,,,
2024-11-05T02:48:07+00:00,1478,,,8.75,,,,,
2024-11-05T02:50:21+00:00,1479,,,8.36,,,,,
2024-11-05T02:52:35+00:00,1480,,,9.13,,,,,
2024-11-05T02:54:50+00:00,1481,,,8.87,,,,,
2024-11-05T02:57:04+00:00,1482,,,8.55,,,,,
2024-11-05T02:59:18+00:00,1483,,,8.92,,,,,
2024-11-05T03:01:32+00:00,1484,,,8.36,,,,,
2024-11-05T03:03:46+00:00,1485,,,9.04,,,,,
2024-11-05T03:06:01+00:00,1486,,,9.08,,,,,
2024-11-05T03:08:15+00:00,1487,,,9.13,,,,,
2024-11-05T03:10:29+00:00,1488,,,9.11,,,,,
2024-11-05T03:12:43+00:00,1489,,,8.19,,,,,
2024-11-05T03:14:57+00:00,1490,,,9.18,,,,,
2024-11-05T03:17:11+00:00,1491,,,9.3,,,,,
2024-11-05T03:19:26+00:00,1492,,,9.42,,,,,
2024-11-05T03:21:40+00:00,1493,,,8.43,,,,,
2024-11-05T03:23:54+00:00,1494,,,9.4,,,,,
2024-11-05T03:26:08+00:00,1495,,,9.42,,,,,
2024-11-05T03:28:22+00:00,1496,,,8.27,,,,,
2024-11-05T03:30:37+00:00,1497,,,9.33,,,,,
2024-11-05T03:32:51+00:00,1498,,,9.13,,,,,
2024-11-05T03:35:05+00:00,1499,,,9.56,,,,,
2024-11-05T03:37:19+00:00,1500,,,9.52,,,,,
2024-11-05T03:39:34+00:00,1501,,,9.45,,,,,
2024-11-05T03:41:48+00:00,1502,,,9.49,,,,,
2024-11-05T03:44:02+00:00,1503,,,8.72,,,,,
2024-11-05T03:46:16+00:00,1504,,,9.44,,,,,
2024-11-05T03:48:30+00:00,1505,,,8.73,,,,,
2024-11-05T03:50:45+00:00,1506,,,9.52,,,,,
2024-11-05T03:52:59+00:00,1507,,,8.39,,,,,
2024-11-05T03:55:13+00:00,1508,,,9.13,,,,,
2024-11-05T03:57:27+00:00,1509,,,8.31,,,,,
2024-11-05T03:59:41+00:00,1510,,,8.46,,,,,
2024-11-05T04:01:55+00:00,1511,,,9.47,,,,,
2024-11-05T04:04:10+00:00,1512,,,9.3,,,,,
2024-11-05T04:06:24+00:00,1513,,,9.49,,,,,
2024-11-05T04:08:38+00:00,1514,,,9.06,,,,,
2024-11-05T04:10:52+00:00,1515,,,8.68,,,,,
2024-11-05T04:13:06+00:00,1516,,,9.09,,,,,
2024-11-05T04:15:21+00:00,1517,,,9.56,,,,,
2024-11-05T04:17:35+00:00,1518,,,9.56,,,,,
2024-11-05T04:19:49+00:00,1519,,,9.54,,,,,
2024-11-05T04:22:03+00:00,1520,,,9.45,,,,,
2024-11-05T04:24:17+00:00,1521,,,8.73,,,,,
2024-11-05T04:26:31+00:00,1522,,,8.85,,,,,
2024-11-05T04:28:46+00:00,1523,,,8.65,,,,,
2024-11-05T04:31:00+00:00,1524,,,8.73,,,,,
2024-11-05T04:33:14+00:00,1525,,,9.3,,,,,
2024-11-05T04:35:28+00:00,1526,,,9.09,,,,,
2024-11-05T04:39:54+00:00,1527,,,9.76,,,,,
2024-11-05T04:42:08+00:00,1528,,,9.08,,,,,
2024-11-05T04:44:23+00:00,1529,,,8.82,,,,,
2024-11-05T04:46:37+00:00,1530,,,9.63,,,,,
2024-11-05T04:48:51+00:00,1531,,,8.96,,,,,
2024-11-05T04:51:05+00:00,1532,,,8.55,,,,,
2024-11-05T04:53:19+00:00,1533,,,8.43,,,,,
2024-11-05T04:55:34+00:00,1534,,,9.52,,,,,
2024-11-05T04:57:48+00:00,1535,,,9.16,,,,,
2024-11-05T05:00:02+00:00,1536,,,9.44,,,,,
2024-11-05T05:02:16+00:00,1537,,,9.23,,,,,
2024-11-05T05:04:30+00:00,1538,,,9.15,,,,,
2024-11-05T05:06:44+00:00,1539,,,8.72,,,,,
2024-11-05T05:08:59+00:00,1540,,,8.77,,,,,
2024-11-05T05:11:13+00:00,1541,,,10.09,,,,,
2024-11-05T05:13:27+00:00,1542,,,9.4,,,,,
2024-11-05T05:15:41+00:00,1543,,,9.13,,,,,
2024-11-05T05:17:55+00:00,1544,,,9.4,,,,,
2024-11-05T05:20:10+00:00,1545,,,9.95,,,,,
2024-11-05T05:22:24+00:00,1546,,,9.69,,,,,
2024-11-05T05:24:38+00:00,1547,,,9.51,,,,,
2024-11-05T05:26:52+00:00,1548,,,9.15,,,,,
2024-11-05T05:29:06+00:00,1549,,,9.71,,,,,
2024-11-05T05:31:21+00:00,1550,,,9.56,,,,,
2024-11-05T05:33:35+00:00,1551,,,9.3,,,,,
2024-11-05T05:35:49+00:00,1552,,,9.33,,,,,
2024-11-05T05:38:03+00:00,1553,,,9.03,,,,,
